# BUSCO version is: 4.0.6 
# The lineage dataset is: metazoa_odb10 (Creation date: 2019-11-20, number of species: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
537470at33208a	Duplicated	transcript_24900	249.5	153
537470at33208a	Duplicated	transcript_33279	241.5	153
537548at33208a	Missing
537718at33208a	Complete	transcript_10519	129.8	155
537923at33208a	Missing
538442at33208a	Missing
539043at33208a	Missing
539215at33208a	Missing
539234at33208a	Missing
539360at33208a	Missing
539600at33208a	Missing
540193at33208a	Duplicated	transcript_27667	55.2	191
540193at33208a	Duplicated	transcript_23631	54.9	177
541231at33208a	Missing
541260at33208a	Missing
541421at33208a	Complete	transcript_2795	181.4	187
543124at33208a	Missing
543269at33208a	Fragmented	transcript_14076	125.5	109
544546at33208a	Missing
544849at33208a	Missing
544919at33208a	Missing
545063at33208a	Missing
545389at33208a	Complete	transcript_33974	258.4	166
545641at33208a	Complete	transcript_30750	186.2	121
545744at33208a	Missing
545889at33208a	Missing
546305at33208a	Complete	transcript_8300	79.9	86
546751at33208a	Complete	transcript_28066	237.5	143
547099at33208a	Missing
547341at33208a	Complete	transcript_32306	188.6	187
547766at33208a	Missing
548327at33208a	Complete	transcript_22013	156.2	145
548444at33208a	Complete	transcript_26799	164.2	215
548732at33208a	Missing
549156at33208a	Missing
549988at33208a	Missing
551166at33208a	Missing
551620at33208a	Missing
551632at33208a	Complete	transcript_17157	162.6	142
551831at33208a	Missing
552201at33208a	Missing
552359at33208a	Missing
552764at33208a	Missing
552949at33208a	Missing
553411at33208a	Missing
553585at33208a	Missing
554010at33208a	Missing
554815at33208a	Complete	transcript_33010	71.3	172
555162at33208a	Missing
555390at33208a	Missing
555538at33208a	Missing
556039at33208a	Missing
556189at33208a	Missing
556337at33208a	Duplicated	transcript_34286	208.4	124
556337at33208a	Duplicated	transcript_19449	204.9	124
556445at33208a	Missing
556461at33208a	Missing
556510at33208a	Missing
556587at33208a	Missing
556750at33208a	Missing
556925at33208a	Missing
557292at33208a	Missing
557596at33208a	Duplicated	transcript_34215	312.6	177
557596at33208a	Duplicated	transcript_34191	312.5	176
557596at33208a	Duplicated	transcript_10542	308.8	176
557694at33208a	Missing
557834at33208a	Complete	transcript_18150	236.0	304
557962at33208a	Missing
558368at33208a	Missing
558385at33208a	Missing
558552at33208a	Missing
558791at33208a	Missing
558897at33208a	Complete	transcript_17816	102.5	146
558933at33208a	Missing
559146at33208a	Missing
559501at33208a	Fragmented	transcript_9543	112.7	82
559576at33208a	Missing
559732at33208a	Missing
559883at33208a	Missing
560453at33208a	Duplicated	transcript_10405	234.1	138
560453at33208a	Duplicated	transcript_34223	233.7	139
560566at33208a	Missing
560584at33208a	Missing
560694at33208a	Missing
561054at33208a	Duplicated	transcript_30768	155.1	126
561054at33208a	Duplicated	transcript_30064	155.1	126
561054at33208a	Duplicated	transcript_29485	155.1	126
561248at33208a	Missing
561417at33208a	Missing
561688at33208a	Missing
561878at33208a	Missing
561943at33208a	Duplicated	transcript_32720	304.6	244
561943at33208a	Duplicated	transcript_32451	304.5	244
562780at33208a	Missing
563084at33208a	Missing
563358at33208a	Missing
563359at33208a	Missing
563426at33208a	Complete	transcript_31052	234.7	253
563679at33208a	Duplicated	transcript_7086	115.7	138
563679at33208a	Duplicated	transcript_8381	115.3	138
563679at33208a	Duplicated	transcript_7957	114.7	182
563832at33208a	Missing
564234at33208a	Complete	transcript_21436	133.5	145
564286at33208a	Missing
565053at33208a	Missing
566026at33208a	Missing
566116at33208a	Fragmented	transcript_7756	145.3	145
566262at33208a	Complete	transcript_10010	111.7	100
566447at33208a	Missing
566527at33208a	Missing
566916at33208a	Missing
567650at33208a	Missing
567750at33208a	Missing
567809at33208a	Complete	transcript_34302	201.4	116
568022at33208a	Complete	transcript_34263	187.4	151
568170at33208a	Missing
568839at33208a	Complete	transcript_32302	161.4	206
568949at33208a	Duplicated	transcript_21411	206.1	159
568949at33208a	Duplicated	transcript_20876	206.0	159
568949at33208a	Duplicated	transcript_19551	205.8	159
569294at33208a	Missing
569303at33208a	Missing
569812at33208a	Missing
569878at33208a	Missing
570262at33208a	Missing
570646at33208a	Missing
570717at33208a	Missing
571149at33208a	Missing
571944at33208a	Missing
572074at33208a	Missing
572434at33208a	Missing
572463at33208a	Missing
572754at33208a	Complete	transcript_34134	86.2	115
572845at33208a	Missing
573203at33208a	Complete	transcript_30911	147.7	296
573237at33208a	Missing
573313at33208a	Missing
574311at33208a	Complete	transcript_30425	18.3	61
575360at33208a	Missing
576633at33208a	Missing
576938at33208a	Fragmented	transcript_4456	46.7	67
576997at33208a	Missing
577068at33208a	Complete	transcript_33278	77.9	156
577339at33208a	Missing
577929at33208a	Missing
578354at33208a	Missing
578582at33208a	Missing
578684at33208a	Missing
578726at33208a	Complete	transcript_30256	171.9	177
578734at33208a	Duplicated	transcript_15851	149.0	641
578734at33208a	Duplicated	transcript_16610	148.7	590
578734at33208a	Duplicated	transcript_12274	146.8	608
578959at33208a	Missing
579029at33208a	Missing
580062at33208a	Missing
580288at33208a	Complete	transcript_9445	187.2	116
580851at33208a	Missing
580896at33208a	Missing
581006at33208a	Missing
581475at33208a	Missing
581543at33208a	Missing
581547at33208a	Complete	transcript_32815	221.4	152
581621at33208a	Missing
581717at33208a	Missing
581779at33208a	Missing
582265at33208a	Missing
582341at33208a	Missing
582473at33208a	Missing
582823at33208a	Missing
582951at33208a	Missing
583626at33208a	Missing
584023at33208a	Missing
584333at33208a	Missing
584373at33208a	Missing
585078at33208a	Missing
585232at33208a	Missing
585305at33208a	Missing
585313at33208a	Missing
585656at33208a	Complete	transcript_33828	189.1	151
585726at33208a	Missing
585809at33208a	Missing
586156at33208a	Missing
586310at33208a	Missing
586690at33208a	Missing
586719at33208a	Missing
587399at33208a	Missing
587407at33208a	Missing
587513at33208a	Duplicated	transcript_24123	212.9	274
587513at33208a	Duplicated	transcript_21930	212.4	274
587513at33208a	Duplicated	transcript_17541	211.3	273
587688at33208a	Missing
587958at33208a	Missing
589773at33208a	Complete	transcript_31568	50.5	54
589901at33208a	Duplicated	transcript_20499	158.6	235
589901at33208a	Duplicated	transcript_17868	158.3	235
589901at33208a	Duplicated	transcript_16533	158.1	235
590221at33208a	Missing
590347at33208a	Missing
590416at33208a	Complete	transcript_29927	192.5	184
590470at33208a	Missing
591316at33208a	Missing
591391at33208a	Missing
591498at33208a	Missing
592087at33208a	Missing
592094at33208a	Missing
592759at33208a	Missing
592872at33208a	Missing
594172at33208a	Missing
594271at33208a	Complete	transcript_33573	53.0	90
594842at33208a	Missing
594937at33208a	Missing
595010at33208a	Missing
595316at33208a	Missing
595404at33208a	Complete	transcript_33526	131.2	122
595858at33208a	Missing
596131at33208a	Missing
596973at33208a	Missing
597023at33208a	Missing
597816at33208a	Missing
598405at33208a	Missing
598944at33208a	Duplicated	transcript_24847	125.6	189
598944at33208a	Duplicated	transcript_15375	121.3	171
599320at33208a	Missing
600462at33208a	Missing
600823at33208a	Missing
601242at33208a	Missing
601650at33208a	Missing
601768at33208a	Complete	transcript_33556	122.0	196
601875at33208a	Complete	transcript_30352	112.3	214
601886at33208a	Missing
601967at33208a	Missing
602089at33208a	Complete	transcript_29666	154.9	118
602148at33208a	Fragmented	transcript_26350	65.5	50
602587at33208a	Missing
603239at33208a	Missing
603370at33208a	Missing
603609at33208a	Missing
603673at33208a	Missing
604211at33208a	Missing
604943at33208a	Missing
605189at33208a	Missing
606048at33208a	Missing
606539at33208a	Missing
606748at33208a	Missing
606776at33208a	Missing
606795at33208a	Missing
606958at33208a	Missing
607862at33208a	Missing
608011at33208a	Missing
608074at33208a	Missing
608190at33208a	Complete	transcript_23401	67.3	88
608669at33208a	Missing
608869at33208a	Missing
608924at33208a	Missing
609899at33208a	Missing
610427at33208a	Missing
610541at33208a	Missing
611258at33208a	Missing
611279at33208a	Missing
611373at33208a	Missing
611891at33208a	Missing
612760at33208a	Missing
612825at33208a	Missing
613522at33208a	Missing
613580at33208a	Missing
613851at33208a	Missing
614305at33208a	Missing
615531at33208a	Complete	transcript_7318	110.5	83
615585at33208a	Complete	transcript_32250	86.6	80
615840at33208a	Missing
616120at33208a	Missing
616149at33208a	Missing
616613at33208a	Missing
616716at33208a	Missing
617020at33208a	Duplicated	transcript_30946	172.4	183
617020at33208a	Duplicated	transcript_27245	171.8	181
617441at33208a	Missing
617522at33208a	Missing
617667at33208a	Missing
618339at33208a	Missing
618421at33208a	Missing
618516at33208a	Complete	transcript_33654	56.2	94
618986at33208a	Missing
619250at33208a	Missing
619326at33208a	Missing
619415at33208a	Missing
620546at33208a	Duplicated	transcript_31571	69.6	107
620546at33208a	Duplicated	transcript_32000	63.4	104
620753at33208a	Missing
621585at33208a	Missing
621808at33208a	Complete	transcript_8262	155.3	81
622156at33208a	Missing
622172at33208a	Missing
622270at33208a	Missing
622461at33208a	Missing
622560at33208a	Complete	transcript_34280	169.0	159
623138at33208a	Complete	transcript_5009	69.4	111
623324at33208a	Missing
623444at33208a	Missing
623995at33208a	Missing
625077at33208a	Missing
625091at33208a	Missing
625769at33208a	Missing
628082at33208a	Missing
628231at33208a	Missing
628247at33208a	Missing
629763at33208a	Missing
630073at33208a	Missing
631107at33208a	Complete	transcript_3764	138.1	101
631173at33208a	Missing
631196at33208a	Missing
631662at33208a	Complete	transcript_16241	108.2	82
631767at33208a	Missing
631798at33208a	Missing
631811at33208a	Missing
632234at33208a	Missing
632472at33208a	Missing
632566at33208a	Missing
633007at33208a	Missing
633282at33208a	Missing
633619at33208a	Missing
634446at33208a	Missing
634447at33208a	Missing
636041at33208a	Complete	transcript_33958	94.8	102
636070at33208a	Missing
636300at33208a	Missing
636423at33208a	Missing
637971at33208a	Missing
638541at33208a	Missing
639252at33208a	Missing
640187at33208a	Missing
640349at33208a	Missing
641073at33208a	Missing
641257at33208a	Complete	transcript_7485	36.1	91
642323at33208a	Missing
642552at33208a	Missing
642773at33208a	Complete	transcript_34109	51.5	68
643380at33208a	Missing
643883at33208a	Complete	transcript_11159	61.5	73
643954at33208a	Missing
644034at33208a	Missing
648300at33208a	Missing
649979at33208a	Missing
